UserId,ItemId
3920,1868 275 505 1200 1213 1325 358 2474 2193 598 2810 2217 637 1684 553 2128 384 2392 2312 1804 1455 2833 1681 712 1195 2182 3142 92 3189 3106 876 490 1558 734 458 1938 1152 829 2869 1770 2385 471 1941 333 2455 1873 1852 1755 1386 706 
3921,2885 1714 1920 2022 1402 987 1956 3145 1612 1239 532 1289 479 192 2541 1991 241 1990 720 959 2714 1533 517 1348 924 470 2855 702 1498 1643 603 910 3003 748 1879 1210 91 2933 1922 1180 738 2964 2963 2616 3233 501 1370 964 2236 1722 
3922,2320 1386 1197 521 3130 100 2464 1348 2351 2541 2652 870 2937 803 1818 1770 702 470 1060 2616 3241 748 987 3059 255 1193 465 1505 644 3236 3148 299 2933 2940 1239 2850 1560 2012 251 1784 2649 3247 1023 3233 490 2964 1195 3090 2688 3194 
3923,231 1474 938 1325 505 2431 714 3241 2841 1386 2885 655 335 2474 2855 865 3142 465 2811 1868 1197 1054 1317 1185 1224 1770 275 358 719 458 2464 1975 825 243 2196 2726 1268 1154 319 2320 1861 706 2631 471 2652 905 1088 2392 2312 3210 
3924,1336 1104 1662 1198 2549 1778 2144 1677 2403 1586 1072 2404 600 992 21 1218 329 2125 1925 1889 2831 3239 1506 898 3167 291 871 2458 753 1536 999 1665 290 2091 1341 2623 1330 3032 427 134 2617 2514 2239 1417 2004 1152 1459 1907 1160 2633 
3925,2767 2651 1129 1242 1956 2810 2570 3229 2934 1213 753 3091 651 1137 444 1336 1612 94 1949 1386 2499 2108 940 1268 3013 2182 1399 427 333 412 553 1013 1811 1044 598 2696 2592 2940 2020 1411 1909 142 98 1728 1549 1832 1475 718 496 2463 
3926,3229 3159 1104 1411 485 1260 1152 1832 2018 1889 1466 1336 1198 1334 1662 639 3123 1786 3107 1060 255 1479 173 2086 3158 2091 858 3242 2197 2138 2783 3013 712 1613 2425 357 1038 2190 2030 2278 3239 568 3178 2772 3073 430 2421 2144 1880 1558 
3927,2320 2470 1185 2726 1474 2885 1770 275 1197 1386 2350 1681 2022 719 517 100 2855 465 1034 702 1784 2299 1956 1200 2541 2537 505 1156 457 1567 698 471 987 2351 1268 2464 1455 2616 3118 1348 2312 1239 2117 1673 2514 1195 1443 117 2841 3220 
3928,1474 954 231 1154 676 2841 1861 751 1224 3241 1002 697 91 1054 3194 319 1006 987 1895 1405 2631 856 2312 2959 825 2297 2887 1088 1386 1185 613 3142 2031 836 2392 2546 865 2811 239 275 1195 2262 3167 714 2306 2470 3210 458 2193 2022 
3929,1474 1575 3241 458 358 1325 2546 1224 2392 714 2885 954 1268 1686 1197 976 3220 2855 706 1185 676 2651 2351 1006 996 2537 2940 2455 2514 1386 243 741 1531 1336 2217 1861 2173 1938 2306 1465 1195 719 745 1868 393 1054 471 2811 1240 2182 
3930,2320 1567 1770 115 3209 2398 1290 280 2551 2035 868 2384 2616 2198 783 3237 1060 1128 2055 2428 1973 3059 1498 2585 748 470 1102 3049 2325 491 2133 3175 1591 2464 2441 1714 1695 2308 1864 796 1612 2933 2151 2171 2958 2338 62 2914 2790 1939 
3931,122 1474 2977 2726 2351 2538 1200 2537 2841 2885 2652 3158 2107 2455 1868 331 1168 637 1386 2555 422 2022 2474 3003 1531 697 465 865 1006 1770 1194 128 1281 1056 1185 2788 1063 3023 2086 719 1455 2937 1529 3220 275 1846 2940 1784 2411 490 
3932,2855 1197 2885 1325 1797 358 2217 1268 465 1189 2726 1203 458 964 1861 714 712 2833 384 167 471 2757 2546 1755 444 2182 1942 803 1533 372 232 2128 239 272 486 2514 959 3106 1213 48 655 3037 3079 1973 181 2902 613 1005 1497 3220 
3933,1195 637 3187 2795 443 698 2726 3040 3124 1365 48 1875 2855 2537 842 588 280 2902 346 1784 1544 2525 2198 1942 2087 655 803 2127 334 371 240 2845 2283 2807 2295 2398 2791 243 2932 1958 1226 2122 1001 1150 2472 1119 1765 3035 2976 1781 
3934,2537 2351 1868 1956 1386 2312 1575 1197 1185 2455 702 333 1474 2117 719 3178 756 2940 2845 2464 1465 517 2022 1352 231 2885 968 465 2541 2463 2320 2030 3231 277 1023 783 780 494 987 1455 697 2024 1812 770 2706 1113 2382 2645 3229 2547 
3935,275 698 2940 465 1185 2299 3127 1868 1156 2902 1871 1673 1307 2007 719 2525 702 1059 1324 2180 1424 496 837 372 277 2179 2885 167 2222 1949 164 945 1812 2066 678 2039 1765 1754 2754 402 489 2208 968 662 505 517 976 656 3142 1456 
3936,3068 987 1857 2930 119 1305 2664 25 1054 808 2959 1964 710 2757 655 2127 621 2431 3241 2811 31 1745 2928 1432 72 825 2563 1154 1575 2115 1767 1973 2887 1325 1735 663 1307 457 714 488 2652 2754 2222 1896 3127 33 2343 2350 277 1268 
3937,275 2537 1868 3031 3176 3040 1150 1681 2845 1200 2837 1185 1949 1347 2392 2283 231 1409 2464 1092 2671 698 2791 2474 2306 1465 1059 1127 496 333 2178 234 3178 588 976 637 3248 1167 2940 2514 1214 494 1770 2678 1799 656 783 1170 1954 678 
3938,865 1868 2514 3176 1755 968 2306 3178 1465 1681 1200 976 2474 505 1405 2312 1325 496 1336 2463 1092 2814 1407 358 2178 2833 697 1214 1330 1870 898 84 2526 2031 1150 2206 2547 716 1799 702 1203 2233 2678 1696 2108 2783 522 273 698 2671 
3939,1195 1575 1156 1200 938 275 1770 1868 1871 571 2521 1942 2855 1474 644 2885 13 2006 719 988 2455 465 490 2645 1034 46 842 496 3220 1130 361 1185 231 1031 2022 3186 454 1369 2652 2726 1853 2299 358 2464 1521 1290 3040 2899 1343 384 
3940,115 454 1102 2472 2044 2986 48 803 1088 2006 783 1268 1254 2932 2398 1737 1956 521 2616 1818 2464 987 1973 491 2147 280 796 1290 2308 2176 1800 2649 2035 1591 1193 609 3059 423 2359 3014 2585 2217 2012 2182 2163 1864 470 292 2595 255 
3941,553 598 590 1613 3147 2869 1213 1941 1152 2128 2385 1383 2565 163 3223 2651 64 2217 2810 1164 2014 1507 1957 827 405 919 619 1267 1984 2734 1969 1377 1162 2225 1055 25 441 3107 37 2763 444 876 1604 838 1564 2499 2283 1480 2836 1137 
3942,465 517 1443 1784 117 714 275 2066 719 1648 471 1200 706 1325 1295 333 1868 1734 2750 2030 1474 1956 1567 1575 2754 1343 1185 491 1681 2855 2664 1800 1348 637 296 1812 490 3231 976 609 3079 2785 2823 277 3187 3041 2470 1365 698 1958 
3943,48 2198 2320 814 1386 2022 644 2696 2384 2470 100 2885 517 2883 2044 491 2551 1800 783 1818 2398 423 454 1290 609 2726 988 2035 2937 2012 2976 3049 2616 987 1423 2652 3064 2350 2861 1579 803 2055 2986 2308 1357 2295 2932 2585 1193 470 
3944,1290 272 938 3241 232 1204 596 2258 1920 486 3059 814 988 2964 3026 471 2343 748 2795 2902 2899 2299 277 2664 1424 167 3084 1614 2972 3022 1875 1673 910 1295 74 706 2393 3003 745 2514 100 3182 13 186 633 1693 2563 334 1292 3207 
3945,1197 1465 945 803 266 1991 255 3059 2688 3130 1122 1289 251 192 2081 3087 1237 1396 1879 3039 1358 1602 852 2880 720 3247 2111 853 532 2714 2311 2874 969 2933 2274 526 2782 2825 381 1318 1180 2405 2211 936 991 2963 2058 1748 181 1045 
3946,2320 2350 868 2182 2937 2351 1268 2649 814 1770 1239 454 1474 2198 2464 2384 521 2217 3241 697 3209 1060 957 255 1102 2976 2841 1991 2688 497 596 2551 2883 45 2986 2058 2393 3064 1254 2933 1722 2262 2127 1402 2714 1193 1602 2176 296 1396 
3947,331 1656 938 697 2299 2127 3078 515 1034 2312 361 1422 1513 464 422 167 2066 1031 1735 814 296 1922 2088 82 2928 3206 117 267 2208 2840 2959 1281 1369 162 363 1456 2807 3209 1956 79 3181 1410 2022 2258 417 373 1767 3068 745 1024 
3948,1784 783 2537 2351 2470 471 1818 521 1102 1868 1800 2198 2312 814 1737 2883 2855 2359 437 2940 470 803 3229 2463 1060 3073 2946 3236 1106 945 571 1498 1056 2012 296 2862 1715 1579 1245 426 2006 965 423 697 938 525 2976 1560 2295 1141 
3949,1020 2977 1197 259 231 2455 2651 505 2464 1386 1430 465 938 2940 457 2086 3158 863 1868 2885 2320 333 471 655 128 2726 719 2460 2470 2312 1063 1325 770 2411 1195 2022 1307 1295 1770 1531 2299 1871 2841 490 1455 2088 307 122 3037 2039 
3950,384 1056 1031 1203 370 1262 1352 3246 2783 2178 945 1119 2611 164 1260 1195 426 1023 1575 2185 2973 2100 1567 485 1135 380 2823 2359 3041 471 3030 2706 1770 1230 2034 167 307 18 1922 1874 1197 332 1341 1369 1200 2259 2350 2107 2444 465 
3951,2678 1465 122 2977 2474 3073 393 1818 702 1336 84 845 2514 1214 1268 1185 2652 3241 741 1887 2710 1755 2178 1386 275 745 1269 2088 2022 230 2312 1167 976 719 2537 3158 1681 2173 1133 2845 2392 1770 3220 1531 2888 2024 1949 2885 968 706 
3952,2602 1539 3080 59 551 1241 2905 2431 1956 435 1305 1758 1045 270 2830 157 2147 2171 1024 1032 2866 1923 1817 1141 1389 1612 392 2800 935 2496 2181 592 1299 908 2749 3039 3051 2794 2842 3089 2850 911 1229 2305 98 1406 2550 2218 577 1453 
3953,2885 2320 2810 2350 2652 2726 2976 1195 1770 2855 490 1200 964 1861 2398 1784 1567 2198 2651 2217 346 505 1818 3189 1941 517 2182 2351 3142 1213 3236 706 2384 470 454 1474 2940 1290 553 2464 1443 2111 2359 48 3209 770 1575 423 1956 2541 
3954,1575 2862 1386 1812 1455 783 2470 2885 609 2320 968 294 3031 2971 2845 1195 515 3040 2299 2030 1722 517 988 981 2117 1715 2541 1800 1113 3015 2726 491 2645 2547 1474 1156 1059 3220 1664 2738 1761 18 371 2602 2525 573 1352 698 1023 1465 
3955,1567 2472 517 988 1357 2470 1443 2022 770 380 2551 644 1245 3064 2384 2398 2937 2055 2616 2464 814 1290 2696 1770 1956 3130 3052 18 465 2012 2986 2585 796 1737 2198 491 2044 2750 3229 3073 497 765 2932 2885 2371 2976 1498 2652 1200 1983 
3956,2537 2022 1386 2122 2823 1923 1336 1811 1693 2031 1193 1465 770 1405 959 1203 2652 1197 1505 1857 2117 1455 964 1942 2100 3031 676 838 2818 825 333 417 814 239 259 2810 3003 1812 1797 1340 470 1185 3248 756 2155 1861 1088 1657 2039 3246 
3957,1539 551 2703 1372 2980 1410 1845 3080 1229 1045 2778 587 592 2516 1024 504 2850 926 245 1817 431 435 2892 362 1595 464 2454 1448 28 547 2037 1313 1758 2318 135 2218 2179 1713 721 2347 1386 2733 3089 1961 2927 270 911 293 1991 3024 
3958,1088 856 1154 319 1797 335 231 1964 676 1896 1002 2631 91 1325 714 3142 1861 2196 2726 2841 3210 2887 1200 1432 2350 2652 155 2470 2129 394 454 1895 2262 1871 1868 2413 3241 1770 706 275 1268 2889 458 2648 465 987 2957 1299 2855 710 
3959,1386 1193 1956 1474 2541 517 1575 1443 2940 3209 1770 1357 609 1784 3073 3178 2537 987 1465 1336 1185 644 1268 1197 2726 231 2841 1013 255 2977 1195 1348 2514 1023 491 1567 275 865 1245 100 2888 2855 417 2024 2108 1800 1405 1060 521 702 
3960,3150 677 2810 1861 954 2182 2499 1137 856 1475 2413 2225 2977 1686 1797 319 1941 829 987 734 2805 876 2811 2885 91 2726 2431 2193 1129 2350 755 2262 1804 2651 1531 2866 1383 1055 651 1299 1213 2320 3142 2352 938 1152 2129 1873 1386 1547 
3961,468 1430 1260 1812 2002 814 1132 3003 122 2214 682 2840 2788 863 1290 3223 2844 780 3162 186 3246 1340 2979 398 2702 397 2086 2827 1657 575 1401 1521 1517 2976 1006 2690 369 1702 1113 1664 2627 2449 3008 1800 2439 2685 2299 1014 496 1302 
3962,639 2959 1889 992 3178 2514 812 749 770 550 3193 730 1198 2841 3026 1006 2403 1880 494 231 1260 3032 2772 2149 25 2197 2039 485 2549 871 968 2547 3229 3241 31 2783 2031 412 1677 600 3073 1417 3159 2464 745 1825 2831 1778 2392 427 
3963,1784 454 2726 1956 2551 346 115 1239 2163 2398 2986 2649 2750 2875 865 2976 91 988 1185 3022 3064 1973 868 2428 1290 2585 2384 3229 1800 2044 1818 702 3014 2351 2933 697 2799 2147 2108 770 412 3078 3209 470 2696 1695 2944 1868 1193 3194 
3964,1575 1200 1386 1755 2977 2350 3142 2652 2966 372 2006 402 2470 2525 637 938 2022 2024 1797 2921 2351 697 115 741 465 1269 837 676 2173 2885 2946 229 2117 2133 2464 2791 241 458 2441 1125 1991 842 2007 2878 457 2546 2312 811 2902 1189 
3965,2350 1474 2937 1239 517 803 2351 2541 1714 2649 1737 868 91 465 2841 2616 2428 2555 1318 865 2963 1060 588 720 2799 192 2825 1046 532 596 1560 2666 157 1465 2933 2874 2957 2855 3233 1612 2546 1180 2216 1315 2179 2211 2057 1770 381 505 
3966,938 2930 987 1432 856 1002 3194 2887 2811 1088 1299 1117 710 2841 2631 25 3210 2297 825 2977 2406 1474 1895 1317 751 2164 2889 1575 2957 1770 2196 1596 2546 2217 394 2959 465 1268 990 2648 1224 676 155 2129 2022 836 1861 1518 905 1405 
3967,1474 231 1770 1088 1268 2320 465 2726 2464 505 2474 865 938 2885 1386 2537 1154 358 2470 2431 1964 2022 987 1224 676 2977 1567 783 91 2652 719 2217 1432 714 454 2631 2855 1193 1755 876 1197 2193 644 335 637 490 2841 517 1195 458 
3968,2182 2217 2810 1941 2805 2350 1200 2750 644 2652 1213 1137 1443 2499 2651 3209 1784 2072 651 1575 553 706 3142 100 2541 1804 2198 3237 598 1475 776 734 3241 2937 454 1567 115 964 1102 2464 1197 231 2875 296 803 2035 471 2176 1800 98 
3969,1054 2959 25 836 1224 2115 231 2164 905 825 2930 1317 1596 1895 3167 1299 751 2297 1006 990 1474 1470 2546 539 505 714 335 2957 2113 613 1686 155 2970 2129 3241 2866 1450 2316 998 337 1518 1005 2262 3194 3201 239 1415 458 629 2362 
3970,231 1325 655 714 2115 471 1871 505 3241 2007 830 2006 3142 402 3186 2455 842 372 2855 588 2350 2805 1614 837 117 275 3156 1185 2726 2977 1755 384 458 1189 1115 719 1765 1730 1681 3037 2173 457 1673 1197 2664 3079 335 213 622 1195 
3971,2537 1200 1812 938 637 2022 275 2645 1664 515 1135 3037 1681 2841 2066 3231 1857 1369 1386 3220 1185 1156 780 2117 2885 1352 1343 3181 2206 2464 2661 644 505 231 3142 1193 1734 358 1800 491 2474 363 1513 1116 2030 2726 117 517 814 1784 
3972,2959 2887 1596 119 2431 714 750 2129 91 2196 629 1415 2136 1964 2443 990 394 2 2648 1531 1124 1518 1240 539 335 1821 2631 1087 1880 3073 1797 2783 2970 2834 1889 2474 1450 244 1666 2113 1045 2889 1650 3042 2779 2749 3229 2385 2233 760 
3973,1006 589 2959 2977 155 745 2937 423 358 162 1975 3184 2788 1577 2662 1184 3223 938 2885 954 751 1423 1240 1133 2631 723 2962 987 233 2388 644 3167 1602 25 231 2921 710 2555 2351 458 272 3220 2841 1432 468 1686 1197 2309 3142 3073 
3974,2499 2182 3150 405 598 1213 2810 2072 553 876 677 3189 734 651 1941 829 2805 1137 2474 1861 2652 2417 1804 163 444 1873 2225 1475 755 1912 64 1383 1549 582 2368 2352 3134 1085 150 1957 1686 1613 2651 1162 214 1822 1362 2323 231 1480 
3975,1575 1295 231 2855 167 1474 170 842 505 3186 2885 2902 2977 2173 275 443 1614 2455 1325 465 486 3142 1365 1942 361 1184 1034 1673 2921 1185 719 1307 2115 2726 655 117 296 1343 2299 372 588 714 2006 1130 2537 2664 3206 2350 1386 384 
3976,3209 2726 2350 2217 296 2163 1443 2470 1973 2384 1567 1423 346 454 100 1290 1737 2883 1200 3064 2937 1195 1818 2147 488 214 2977 423 2351 1295 1797 1784 1156 2807 1031 2994 3241 651 964 1857 1942 1956 706 1575 2962 3142 2551 589 2696 954 
3977,1006 1336 361 2959 2977 162 745 723 644 2841 1133 3241 938 1577 2540 1226 25 770 233 2749 2371 3184 2855 954 2940 1104 2351 3223 329 2460 2088 2388 1197 1417 1818 155 1479 2887 3129 1832 3073 500 2022 331 1596 2546 751 1666 812 1735 
3978,1020 84 1430 471 2339 1260 863 117 128 331 2514 1281 545 2174 3158 457 1529 2940 1189 830 1868 968 2977 173 176 3071 2783 1922 2007 2831 939 231 313 2022 2527 1302 2351 333 2537 2086 1197 402 2547 496 1548 3186 749 1407 3037 2299 
3979,517 2541 2320 1956 1200 2470 2855 987 505 2350 702 938 1348 2537 865 2179 3142 1325 521 1465 1737 1812 255 1770 706 1868 2217 644 2182 1060 100 2616 1195 471 1156 2937 296 2940 457 490 275 1755 609 1224 856 2977 496 2031 1102 719 
3980,987 1964 1239 938 2499 964 2810 2855 2428 2616 2825 1129 3241 1975 2413 3064 2883 2933 517 1117 1475 335 748 1737 1498 497 2111 2551 553 3150 394 2546 1443 2384 2631 1290 2055 3194 644 865 2811 2986 2115 2478 1370 3049 2705 465 532 1896 
3981,1268 2320 454 2810 1941 1213 2726 1770 2470 1861 553 2805 1567 3049 2385 3189 2182 2217 865 2855 2986 1386 2398 163 1575 964 2551 1048 115 2464 2976 490 1474 346 517 1800 2651 1613 2885 2472 2380 505 1055 1193 2661 1185 651 2883 644 1547 
3982,987 2770 2688 100 225 2022 1386 2343 926 479 230 3247 2778 1686 2835 1318 2474 2649 1224 2957 3145 2111 1122 2431 2579 1643 692 2874 306 553 1240 2546 2347 2963 677 1087 381 1560 2193 1117 1432 2405 1315 1355 1804 2413 2361 3039 1278 1396 
3983,2937 1184 1577 3073 3241 1736 1133 1818 2652 644 1226 231 959 2812 589 2885 2861 2283 1575 2921 275 3184 2351 1423 2474 1745 3209 1737 233 2312 2962 2350 2388 2555 1386 2455 1197 1602 1224 1465 1289 987 2514 588 2022 1193 2541 2977 521 2320 
3984,2537 1200 865 1868 719 1195 1185 471 2845 1455 294 706 3220 1681 3040 2117 2940 2885 2726 231 3142 1614 384 2966 988 443 2878 2977 358 3031 465 2971 2031 2320 1386 783 1812 1056 1197 2902 3186 2312 2862 741 1784 2855 147 1722 486 2350 
3985,1896 1417 987 1895 751 847 25 1272 119 2706 334 2115 275 2031 856 1197 1203 3194 2885 1034 2767 486 1088 2299 2470 1196 676 319 335 865 2786 571 2193 2129 2392 2190 3167 240 329 1861 2959 2940 981 1956 905 702 2956 3187 1001 1218 
3986,1818 2841 1465 470 1991 2127 255 1737 521 655 2754 296 331 1071 241 1371 2173 697 1348 924 1195 2258 471 3142 814 2470 2464 1770 945 1575 45 1194 2182 803 1800 845 512 2940 2602 2688 868 259 1185 2875 117 272 1430 422 1784 457 
3987,2176 619 1240 358 458 2305 1938 2352 2443 451 2631 1432 155 2129 1975 1299 954 976 3220 319 676 2431 1383 1766 2889 243 1450 2164 1129 3150 2196 2362 2594 856 1755 2811 2262 2887 2014 1206 1355 394 1154 998 825 1896 2306 2833 741 2550 
3988,381 1289 2111 1612 2413 1990 2182 603 2825 2963 3039 921 2211 1370 532 2957 1804 692 523 1318 987 2057 2533 479 2302 2216 2885 1137 2866 720 2799 1197 2810 1306 1200 1315 231 755 1183 1213 738 1475 2022 1386 1185 553 2964 702 1494 1348 
3989,553 1941 2810 1055 163 2225 2499 1213 734 590 651 2072 2368 776 755 3150 64 1613 2417 2182 1048 2934 1041 1241 126 1152 1475 1200 1976 1362 1387 2763 1124 2931 1549 829 595 1137 1162 598 1025 1507 1909 1873 2076 1087 938 732 2565 1056 
3990,3220 3031 2392 1262 1020 2173 371 2193 3092 2837 1012 443 1761 1455 697 1530 2283 1795 2474 2940 3040 2070 1614 1113 1857 892 239 838 2855 1353 259 1325 1399 2795 2331 938 2821 2527 1106 1942 1635 1170 2351 277 1508 622 1099 2174 2088 1219 
3991,865 2470 3142 465 1013 2527 1200 457 2750 471 2946 2645 517 2039 938 1715 2031 1784 485 1923 2320 2810 2455 2541 1106 84 3147 756 259 1020 1348 3031 2117 2547 2738 1113 1861 1023 702 2222 2749 1465 1567 426 1430 1575 3032 167 275 2359 
3992,1197 1268 1200 1063 2549 2908 465 147 1194 987 1348 3142 3241 1185 3022 1289 2537 91 2841 2084 100 2305 1292 362 1465 259 2428 644 2547 2977 2359 2435 240 3079 241 2902 1325 1991 2546 1430 296 1498 335 1797 2878 2179 2320 2211 1102 2190 
3993,783 2178 2537 1262 865 490 2392 1200 1761 1195 1795 2898 1203 1684 2388 3187 1567 443 3031 1132 1521 2893 2283 397 2821 1969 2117 1170 3049 1720 1325 2460 838 2306 2726 2233 1056 2529 553 13 1214 92 1185 415 334 3008 1321 3220 2878 1119 
3994,2885 167 2022 443 1812 2351 1195 3037 1693 968 1307 331 938 1720 2444 2902 2312 1260 1230 1456 745 46 2521 2464 457 770 3186 1756 3182 277 3231 1575 1846 1949 1343 1664 2823 1020 3026 2174 2536 1034 1672 593 2757 756 1853 296 439 2384 
3995,1575 2885 2464 1956 2514 2022 1474 1505 3229 2541 1386 702 2351 2537 2312 2030 2841 465 231 865 770 505 1060 1197 812 719 1770 517 2206 2024 609 1348 968 987 496 3178 1193 2977 1754 417 2855 3181 2431 938 1560 490 2460 1218 1405 1177 
3996,1656 422 2514 2855 168 2841 1281 2088 2885 1302 2149 2350 398 1498 1942 1237 1290 117 1577 1456 1411 2206 2844 1589 2011 968 2540 3242 167 924 313 2770 2645 959 1034 812 2299 2018 1071 2940 272 173 814 284 2888 3090 611 373 476 1673 
3997,1200 358 987 2546 1129 2474 1770 2537 1975 856 2431 1432 3220 1224 954 2352 1383 1268 91 155 1240 1197 1195 505 1969 2196 1088 1861 2470 2937 2631 876 1797 319 2392 2217 1154 2115 1325 2940 2463 2147 1896 2129 2977 2533 1938 2305 2726 2428 
3998,3167 2514 2959 954 770 25 91 2977 2464 856 1575 2065 31 3229 751 602 1154 2631 2930 2956 2940 505 825 2297 3241 494 2312 2841 968 1396 886 119 2867 836 1117 3127 2706 2081 2922 2811 3194 1666 1860 2885 1336 938 1002 2281 155 299 
3999,231 2474 458 3241 358 745 697 1575 938 2977 1240 3220 3142 1938 505 676 2262 2921 1325 25 422 976 1269 84 1531 1975 155 2959 122 2014 589 239 1104 1450 2749 393 959 1020 2351 2309 1861 2431 2233 1336 319 2855 2594 1386 996 1797 
4000,59 1956 3209 465 3080 1942 28 266 2171 942 2878 2147 961 2541 296 1410 3083 2958 809 1295 2652 706 2750 1770 232 2905 2744 1307 331 2757 45 3039 2799 957 2258 551 431 2756 2270 1539 2035 987 1747 2830 464 3022 471 865 609 157 
4001,1295 3037 1673 2455 1307 663 1290 2997 2902 1365 1034 2339 1693 1614 1424 1765 3026 2928 2664 585 2007 1324 3186 2222 939 384 2034 1857 2173 1756 1185 331 296 46 2536 968 496 3071 847 1835 2174 213 1343 1430 1496 1942 3068 2312 830 363 
4002,2081 1034 168 277 2956 2299 2855 2548 361 1792 117 1177 72 1324 1424 457 255 1295 231 2065 2928 2888 15 103 296 1693 471 2664 588 170 1832 2343 1237 770 192 3241 2319 1573 644 2460 2066 852 1510 1184 2610 2180 589 3127 3182 504 
4003,596 1920 2236 2885 959 1210 942 748 3233 1956 3084 266 3202 2171 2350 2343 3003 1922 517 2541 470 1991 74 1145 1122 2022 2962 2654 1498 2819 1173 2616 3250 422 100 1197 558 2880 2470 868 2714 2111 2135 1641 238 702 1379 2649 2807 956 
4004,2339 702 767 1185 275 2537 1189 3142 457 1648 719 1386 1455 1348 706 2754 3032 2320 968 1198 3139 1949 2039 166 465 2144 1167 1722 2549 2312 1575 918 828 117 1693 1870 865 2108 1363 871 517 3078 799 2463 2782 1092 21 1336 762 1330 
4005,2088 1281 122 1385 1212 1517 2702 2369 3242 3085 1927 2538 910 2817 2936 611 764 307 214 549 3084 1831 2677 1104 1656 2258 2014 313 1700 2594 575 3202 1158 1240 2908 287 74 2530 1479 2743 3142 3241 2419 2540 956 654 308 2749 3120 2992 
4006,496 2645 46 1803 3231 644 780 2299 2845 167 1734 2066 2022 1443 2030 2574 1352 1184 1369 515 1295 1193 656 3031 1513 2455 579 1185 1575 2885 473 361 1343 968 2661 2828 741 1681 2664 1607 573 1059 2928 976 672 428 2232 294 2326 471 
4007,1130 589 2536 167 1942 46 1412 1298 2899 1673 593 3186 1195 1115 2350 162 2928 213 402 1616 1272 1680 443 847 1365 1521 1046 706 1184 2282 2879 3207 739 1236 3241 3156 2455 2444 2330 2127 1351 1660 2795 2075 2464 2664 2222 1536 2575 1190 
